Table: Table_1

2020-2021 ,11/23/20 12:15 PM ,Student was not able to stay in our room. While in the hallway he started kicking our door very hard. He was moved to a T.O. T.O. from Physical Intervention 4 person for 5 minutes. ,Intervention: Physical Intervention (minutes) ,
2020-2021 ,11/23/201 12:15 PM ,Student was not able to stay in our room. While in the hallway he started kicking our door very hard. He was moved to a T.O. T.O. from Physical Intervention 4 person for 5 minutes. ,Intervention: Time Out (minutes) ,
2020-2021 ,1/6/21 11:20 AM ,X physical intervention 3 person supine for 3 minutes. was escalated in the classroom. He left the room and went into b207. He continued to escalate and started to kick windows. When asked to stop, he ran at staff and started kicking. He was placed in a small child that was moved to a supine due to him escalating, spitting and twisting. ,Intervention: Physical Intervention (minutes) ,
2020-2021 ,2/4/21 9:40 AM ,X Time out was used from Escort to time out was also used. Student was hiding under teachers desk, then started ripping off velcro from shelves. Staff helped him to the hallway then to a T.O. ,Intervention: Time Out (minutes) ,
2020-2021 ,2/10/21 1:50 PM ,T.O. was used from 3 person supine was also used. Student was coloring on carpet. Student became physically aggressive. Student was held. ,Intervention: Physical Intervention (minutes) ,
2020-2021 ,2/10/21 1:50 PM ,T.O. was used from 3 person supine was also used. Student was coloring on carpet. Student became physically aggressive. Student was held. ,Intervention: Time Out (minutes) ,
2020-2021 ,3/9/21 11:45 AM ,escort was used. T/O was used from Student was upset because I-pad was taken away. He began trying to cut things with scissors. He then hid under the teachers desk and would not come out. ,Intervention: Time Out (minutes) ,





